Rewiews,reviewdate,mainrating,URL
"Even though the restaurant doesn't open until 5:00 p.m., they gave us reservations at 4:30, so we were very glad to get in at all. We received a warm welcome from the owner at the door. Service was perfect - just enough attention given without being intrusive. The food seemed authentic and very fresh. The only disappointment was the Merenghata. We've never had that before and for us, it was not an outstanding dessert. The restaurant is not elegant from the outside, but inside it is cozy and very nice. Prices seemed adequate for the service and food quality, with the exception of the $39 Halibut. That was a bit high. So, if you want a nice dinner in a quiet, cozy setting, this is a great place!",27-Nov-19,40,https://www.tripadvisor.com/ShowUserReviews-g31350-d508847-r729313440-Franco_s_Italian_Caffe-Scottsdale_Arizona.html
"
                  ",25-Nov-19,50,https://www.tripadvisor.com/ShowUserReviews-g31350-d300287-r728916242-The_Comedy_Spot-Scottsdale_Arizona.html
"We went here on the suggestion from our granddaughter who is a student at ASU. I loved everything about it, they were very busy but the service was excellent. When we're traveling we always look for an excellent brew pub, with good food and a good selection of beer. They had several different brews and I was glad to see they had Pale Ales and IPAs. We thought the food was very good, had an artichoke appetizer dip that was so good, my wife and I had the turkey club on sourdough and it was big and so good. Our granddaughter also enjoyed her food and comes here often with her college friends. We will definitely come back the next time we're in the area.",25-Nov-19,50,https://www.tripadvisor.com/ShowUserReviews-g31377-d607130-r728914801-Four_Peaks_Brewing_Company-Tempe_Arizona.html
"We stopped by to grab lunch on a cold and drab Saturday. The Grilled Cheese and Tomato Soup combo was delicious. All would have been great except for the terrible service by the waitress (dark hair, tattoos, nose ring) First off, not a friendly greeting or much of a greeting at all. Delivered drinks, no napkins or utensils. Delivered hot tea, no sugar. Delivered sugar, no spoon. Morose attitude, looked like she would have rather been anywhere but there. Too bad because lunch was very tasty. Owner/Manager - please take notice. Also, a patron came in to pick up an order and brought her dog in (not a service dog). Super yuck, o.k.?",10-Nov-19,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d12675418-r725459120-State_Central-Olympia_Washington.html
"Our meal and experience yesterday was SO good that we asked if they had a new chef. Everything was delicious, and portions were very generous. We had the Spinach Salad and the Caesar, and Pork Loin and Steelhead. The dinner bread was super good and freshly baked. Service was prompt and friendly. This is now our favorite Olympia restaurant by far! We'll be back!",02-Nov-19,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d1382924-r723287324-Waterstreet_Cafe_and_Bar-Olympia_Washington.html
"We celebrated my husband's birthday with dinner at Gardner's and everything was great. Starting with wine and appetizer and ending with delicious chocolate cake, everything was excellent. We had the stuffed mushroom appetizer, side salads, scallops (so GOOD!) the salmon, and chocolate cake with a birthday candle. Our delightful and knowledgeable server, Kirsten, made sure we had an awesome dining experience. Thank you Kirsten! We will be back.",06-Oct-19,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d1062458-r715767359-Gardner_s_Restaurant-Olympia_Washington.html
"We happened to dine at Prime Fish during the Dorian hurricane scare, which thankfully mostly bypassed Miami Beach. Consequently, the restaurant was empty and we received stellar service. We sat outside on a beautiful early evening and enjoyed the atmosphere. The main dishes were delicious and the sides superb! Servings were large and perfect for sharing. We specially enjoyed the sweet potatoes and the elote corn. The bread was so good it's also worth mentioning. Prices are high but we though appropriate considering the atmosphere, service, and food.",06-Oct-19,50,https://www.tripadvisor.com/ShowUserReviews-g34439-d6218114-r715763834-Prime_Fish-Miami_Beach_Florida.html
"Dear Guest,",27-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g34439-d9719170-r713452323-Residence_Inn_Miami_Beach_South_Beach-Miami_Beach_Florida.html
"
                  ",27-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g34438-d13217323-r713448385-Veza_Sur_Brewing_Co-Miami_Florida.html
"Made reservation for 9. Table ready, great food, service was great by waiter and manager! Donald was excellent with adults and Kids!",27-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g34438-d14952440-r713446738-Upper_Buena_Vista-Miami_Florida.html
"Great location in the plaza, but bad service, bad food, and expensive. The complimentary slice of tortilla was not good and the ham croquetas, were mostly filled with a white paste (flour?) with tiny bits of ham. they were awful! From our table we watched an illegal accordion player do his thing and a police officer come to run him off. Afterwards, the accordion player walked among the tables at Tineo trying to collect money. Nah, go somewhere else.",27-Sep-19,20,https://www.tripadvisor.com/ShowUserReviews-g187514-d4138106-r713445011-Tineo-Madrid.html
"This restaurant had a great vibe. It was full of young people sitting inside and outside having a great time. Our server was very friendly and translated the menu for us. All the food tasted great, specially the cheesecake! It seemed expensive though. A very small pour of Merlu wine was $17!",27-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g188107-d12662664-r713419213-Bottle_Brothers_Lausanne-Lausanne_Canton_of_Vaud.html
"We were visiting Miami Beach and remembered having a good breakfast at Puerto Sagua several years ago. This time we went for lunch. The empanadas were very small with hardly any filling, and they weren't good. Prices were too expensive for what you get and the restaurant automatically adds a tip! We won't be back.",27-Sep-19,20,https://www.tripadvisor.com/ShowUserReviews-g34439-d431921-r713417062-Puerto_Sagua-Miami_Beach_Florida.html
"Dear Guest,",22-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g188107-d234007-r712045256-Lausanne_Palace-Lausanne_Canton_of_Vaud.html
"We stopped for lunch after taking the gondola. We sat outside on a beautiful warm day with a view of the mountain. Service was friendly and fast. The onion soup was very good. Overall it was pricey for just lunch, but good.",22-Sep-19,40,https://www.tripadvisor.com/ShowUserReviews-g187261-d2589474-r712041072-Restaurant_La_Tablee-Chamonix_Haute_Savoie_Auvergne_Rhone_Alpes.html
"This attraction is really expensive, but looking at the ingeniousness of the cable car and Aiguille du Midi peak station, it's worth it! This is an example of how advanced the engineering is, and where it can lead in connection to the love of mountains.",22-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g187261-d195588-r712040298-Aiguille_du_Midi-Chamonix_Haute_Savoie_Auvergne_Rhone_Alpes.html
"We were staying across the street at Le Meridien and just wanted dinner, so we went to H1898. The restaurant is upstairs from a very fancy hotel lobby. The restaurant was almost empty and staff seemed distracted and off their game. It felt almost like they were closed or something. The couple of men working wore informal jeans or khakis. I ordered the burrata salad and it came without the burrata, so we had to ask for it! When my husband's fish dinner was served, the server gave him a butter knife! The food presentation overall was good and the food delicious, but the vibe was strange. And they were playing American rap music! Please turn that off!",21-Sep-19,30,https://www.tripadvisor.com/ShowUserReviews-g187497-d2000909-r711680337-H1898-Barcelona_Catalonia.html
"Dear AreWeHavingFunYet,",21-Sep-19,40,https://www.tripadvisor.com/ShowUserReviews-g187497-d229679-r711672863-Le_Meridien_Barcelona-Barcelona_Catalonia.html
"Arrived after a long walk in the heat to find the gates closed and chained. We (along with many others) made the trek to the gates on the other side of the building. Again these were chained. No signs at either entrance, just large crowds of annoyed tourists. Disappointing!",15-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g187443-d246510-r710029508-Plaza_de_Espana-Seville_Province_of_Seville_Andalucia.html
"Great way to orientate yourself, terrific guide, excellent bikes, lovely company, couldn’t be more helpful. Don’t hesitate!",15-Sep-19,50,https://www.tripadvisor.com/ShowUserReviews-g187443-d3304862-r710027333-SeeByBike-Seville_Province_of_Seville_Andalucia.html
"I have no complaints about my stay here .. except that I couldn’t stay longer. It is worth treating yourself to this experience. This is the definition of a 5 star hotel. They brought fresh fruit to my room and champagne in the afternoon. My room was cleaned 2x a day, with fresh chocolates placed on the pillows. The buffet breakfast in the morning had all types of food - catering to every guest. Whether it was English breakfast, Spanish breakfast or American breakfast they had it all. The wait staff was kind. The doormen were kind. The front desk was so accommodating. The pool was beautiful. The entire hotel was like a museum. I would come back here with my husband, my parents, myself just probably not my children because I wouldn’t want to ruin the peaceful experience for other guests. ",15-Sep-19,40,https://www.tripadvisor.com/ShowUserReviews-g187443-d191205-r710024106-Hotel_Alfonso_XIII_A_Luxury_Collection_Hotel_Seville-Seville_Province_of_Seville_.html
